Taxon ID,Genome ID,Genome Name,Antibiotic,Resistant Phenotype,Measurement,Measurement Sign,Measurement Value,Measurement Unit,Laboratory Typing Method,Laboratory Typing Method Version,Laboratory Typing Platform,Vendor,Testing Standard,Testing Standard Year,Computational Method,Computational Method Version,Computational Method Performance,Evidence,Source,PubMed
1280,"1280.30217","Staphylococcus aureus strain HICF0680","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.30254","Staphylococcus aureus strain HICF0703","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.51941","Staphylococcus aureus 10-00598","cefoxitin","Susceptible",,,,,"Broth dilution",,,,"EUCAST",2018,,,,"Laboratory Method",,"33658988"
1280,"1280.11039","Staphylococcus aureus strain 3688STDY6124936","cefoxitin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26806258"
1280,"1280.52158","Staphylococcus aureus WUSa_oxa_MR320","cefoxitin","Resistant","10",,"10","mm","Disk diffusion",,,,"CLSI",2020,,,,"Laboratory Method",,"35038924"
1280,"1280.30451","Staphylococcus aureus strain HICF0952","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.30131","Staphylococcus aureus strain HICF0575","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.51790","Staphylococcus aureus 11-00260","cefoxitin","Susceptible",,,,,"Broth dilution",,,,"EUCAST",2018,,,,"Laboratory Method",,"33658988"
1280,"1280.29938","Staphylococcus aureus strain HICF0356","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.51806","Staphylococcus aureus 14-00535","cefoxitin","Resistant",,,,,"Broth dilution",,,,"EUCAST",2018,,,,"Laboratory Method",,"33658988"
1280,"1280.26095","Staphylococcus aureus ERR072247","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"British Society for Antimicrobial Chemotherapy (BSAC)",2011,,,,"Laboratory Method",,"23158674"
1280,"1280.30260","Staphylococcus aureus strain HICF0724","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.51907","Staphylococcus aureus 09-00212","cefoxitin","Susceptible",,,,,"Broth dilution",,,,"EUCAST",2018,,,,"Laboratory Method",,"33658988"
1280,"1280.29757","Staphylococcus aureus strain HICF0092","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.30112","Staphylococcus aureus strain HICF0544","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.39445","Staphylococcus aureus AR-0981","cefoxitin","Resistant",,,,,,,,,"clsi",2018,,,,"Laboratory Method",,"31996449"
1280,"1280.16554","Staphylococcus aureus strain AR_0473","cefoxitin","Resistant","==8","=","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
1280,"1280.52224","Staphylococcus aureus WUSa_oxa_BOR012","cefoxitin","Susceptible","22",,"22","mm","Disk diffusion",,,,"CLSI",2020,,,,"Laboratory Method",,"35038924"
1280,"1280.16771","Staphylococcus aureus strain YK046","cefoxitin","Resistant",,,,,"Agar dilution",,,"Oxoid","EUCAST",2017,,,,"Laboratory Method",,"29377579"
1280,"1280.52215","Staphylococcus aureus WUSa_oxa_MS018","cefoxitin","Susceptible","25",,"25","mm","Disk diffusion",,,,"CLSI",2020,,,,"Laboratory Method",,"35038924"
1280,"1280.16556","Staphylococcus aureus strain AR_0225","cefoxitin","Resistant","==8","=","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
1280,"1280.11182","Staphylococcus aureus strain 3688STDY6124822","cefoxitin","Resistant",,,,,,,,,,,,,,"Laboratory Method",,"26806258"
1280,"1280.51909","Staphylococcus aureus 12-03411","cefoxitin","Susceptible",,,,,"Broth dilution",,,,"EUCAST",2018,,,,"Laboratory Method",,"33658988"
1280,"1280.39466","Staphylococcus aureus AR-0998","cefoxitin","Susceptible",,,,,,,,,"clsi",2018,,,,"Laboratory Method",,"31996449"
1280,"1280.51913","Staphylococcus aureus 12-00490","cefoxitin","Susceptible",,,,,"Broth dilution",,,,"EUCAST",2018,,,,"Laboratory Method",,"33658988"
1280,"1280.30403","Staphylococcus aureus strain HICF0896","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.30381","Staphylococcus aureus strain HICF0865","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.30239","Staphylococcus aureus strain HICF0707","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.30365","Staphylococcus aureus strain HICF0838","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.16553","Staphylococcus aureus strain AR_0471","cefoxitin","Resistant","==8","=","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
1280,"1280.30041","Staphylococcus aureus strain HICF0471","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.30393","Staphylococcus aureus strain HICF0878","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.30446","Staphylococcus aureus strain HICF0944","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.51889","Staphylococcus aureus 13-04050","cefoxitin","Susceptible",,,,,,,,,"EUCAST",,,,,"Laboratory Method",,"28961857"
1280,"1280.51852","Staphylococcus aureus 12-03546","cefoxitin","Susceptible",,,,,"Broth dilution",,,,"EUCAST",2018,,,,"Laboratory Method",,"33658988"
1280,"1280.51832","Staphylococcus aureus 13-03524","cefoxitin","Susceptible",,,,,,,,,"EUCAST",,,,,"Laboratory Method",,"28961857"
1280,"1280.51816","Staphylococcus aureus 14-03011","cefoxitin","Resistant",,,,,"Broth dilution",,,,"EUCAST",2018,,,,"Laboratory Method",,"33658988"
1280,"1280.51937","Staphylococcus aureus 10-01482","cefoxitin","Susceptible",,,,,"Broth dilution",,,,"EUCAST",2018,,,,"Laboratory Method",,"33658988"
1280,"1280.29843","Staphylococcus aureus strain HICF0218","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.30336","Staphylococcus aureus strain HICF0817","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.30091","Staphylococcus aureus strain HICF0530","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.30333","Staphylococcus aureus strain HICF0820","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.11177","Staphylococcus aureus strain 3688STDY6124851","cefoxitin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26806258"
1280,"1280.51919","Staphylococcus aureus 13-03767","cefoxitin","Susceptible",,,,,,,,,"EUCAST",,,,,"Laboratory Method",,"28961857"
1280,"1280.26089","Staphylococcus aureus ERR124431","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"British Society for Antimicrobial Chemotherapy (BSAC)",2011,,,,"Laboratory Method",,"23158674"
1280,"1280.11308","Staphylococcus aureus strain 3688STDY6125035","cefoxitin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26806258"
1280,"1280.29858","Staphylococcus aureus strain HICF0225","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.11339","Staphylococcus aureus strain 3688STDY6124963","cefoxitin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26806258"
1280,"1280.16859","Staphylococcus aureus strain AK017","cefoxitin","Resistant",,,,,"Agar dilution",,,"Oxoid","EUCAST",2017,,,,"Laboratory Method",,"29377579"
1280,"1280.30053","Staphylococcus aureus strain HICF0478","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.51916","Staphylococcus aureus 12-03499","cefoxitin","Susceptible",,,,,"Broth dilution",,,,"EUCAST",2018,,,,"Laboratory Method",,"33658988"
1280,"1280.29852","Staphylococcus aureus strain HICF0232","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.30280","Staphylococcus aureus strain HICF0744","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.29831","Staphylococcus aureus strain HICF0207","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.11170","Staphylococcus aureus strain 3688STDY6124882","cefoxitin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26806258"
1280,"1280.30334","Staphylococcus aureus strain HICF0819","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.52201","Staphylococcus aureus WUSa_oxa_MS036","cefoxitin","Susceptible","25",,"25","mm","Disk diffusion",,,,"CLSI",2020,,,,"Laboratory Method",,"35038924"
1280,"1280.51739","Staphylococcus aureus 14-00160","cefoxitin","Resistant",,,,,"Broth dilution",,,,"EUCAST",2018,,,,"Laboratory Method",,"33658988"
1280,"1280.52230","Staphylococcus aureus WUSa_oxa_MS004","cefoxitin","Susceptible","26",,"26","mm","Disk diffusion",,,,"CLSI",2020,,,,"Laboratory Method",,"35038924"
1280,"1280.29855","Staphylococcus aureus strain HICF0236","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.51862","Staphylococcus aureus 12-02225","cefoxitin","Susceptible",,,,,"Broth dilution",,,,"EUCAST",2018,,,,"Laboratory Method",,"33658988"
1280,"1280.11726","Staphylococcus aureus strain 3688STDY6125061","cefoxitin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26806258"
1280,"1280.29738","Staphylococcus aureus strain HICF0060","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.16860","Staphylococcus aureus strain AH027","cefoxitin","Resistant",,,,,"Agar dilution",,,"Oxoid","EUCAST",2017,,,,"Laboratory Method",,"29377579"
1280,"1280.11172","Staphylococcus aureus strain 3688STDY6124881","cefoxitin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26806258"
1280,"1280.30434","Staphylococcus aureus strain HICF0938","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.52180","Staphylococcus aureus WUSa_oxa_MS057","cefoxitin","Susceptible","24",,"24","mm","Disk diffusion",,,,"CLSI",2020,,,,"Laboratory Method",,"35038924"
1280,"1280.30006","Staphylococcus aureus strain HICF0424","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.16386","Staphylococcus aureus strain AR461","cefoxitin","Resistant","==8","=","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
1280,"1280.29999","Staphylococcus aureus strain HICF0417","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.30017","Staphylococcus aureus strain HICF0448","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.11257","Staphylococcus aureus strain 3688STDY6124866","cefoxitin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26806258"
1280,"1280.30086","Staphylococcus aureus strain HICF0523","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.30081","Staphylococcus aureus strain HICF0525","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.16555","Staphylococcus aureus strain AR_0467","cefoxitin","Resistant",">16",">","16","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
1280,"1280.30025","Staphylococcus aureus strain HICF0451","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.30048","Staphylococcus aureus strain HICF0490","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.39463","Staphylococcus aureus AR-0996","cefoxitin","Resistant",,,,,,,,,"clsi",2018,,,,"Laboratory Method",,"31996449"
1280,"1280.30379","Staphylococcus aureus strain HICF0861","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.30325","Staphylococcus aureus strain HICF0798","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.30007","Staphylococcus aureus strain HICF0428","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.11207","Staphylococcus aureus strain 3688STDY6125051","cefoxitin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26806258"
1280,"1280.30030","Staphylococcus aureus strain HICF0461","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.29817","Staphylococcus aureus strain HICF0186","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.11724","Staphylococcus aureus strain 3688STDY6124941","cefoxitin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26806258"
1280,"1280.30165","Staphylococcus aureus strain HICF0617","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.29812","Staphylococcus aureus strain HICF0182","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.29733","Staphylococcus aureus strain HICF0065","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.39450","Staphylococcus aureus AR-0980","cefoxitin","Resistant",,,,,,,,,"clsi",2018,,,,"Laboratory Method",,"31996449"
1280,"1280.29800","Staphylococcus aureus strain HICF0161","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.51797","Staphylococcus aureus 16-02658","cefoxitin","Resistant",,,,,"Broth dilution",,,,"EUCAST",2018,,,,"Laboratory Method",,"33658988"
1280,"1280.29763","Staphylococcus aureus strain HICF0101","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.51743","Staphylococcus aureus 15-00711","cefoxitin","Susceptible",,,,,,,,,"EUCAST",,,,,"Laboratory Method",,"28961857"
1280,"1280.29964","Staphylococcus aureus strain HICF0373","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.30009","Staphylococcus aureus strain HICF0427","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.30441","Staphylococcus aureus strain HICF0929","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.29829","Staphylococcus aureus strain HICF0202","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.30250","Staphylococcus aureus strain HICF0696","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.30107","Staphylococcus aureus strain HICF0541","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.11226","Staphylococcus aureus strain 3688STDY6124925","cefoxitin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26806258"
1280,"1280.52214","Staphylococcus aureus WUSa_oxa_BOR023","cefoxitin","Susceptible","26",,"26","mm","Disk diffusion",,,,"CLSI",2020,,,,"Laboratory Method",,"35038924"
1280,"1280.30114","Staphylococcus aureus strain HICF0567","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.30266","Staphylococcus aureus strain HICF0738","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.29688","Staphylococcus aureus strain HICF0004","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.29879","Staphylococcus aureus strain HICF0261","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.26086","Staphylococcus aureus ERR070038","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"British Society for Antimicrobial Chemotherapy (BSAC)",2011,,,,"Laboratory Method",,"23158674"
1280,"1280.11318","Staphylococcus aureus strain 3688STDY6125023","cefoxitin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26806258"
1280,"1280.30065","Staphylococcus aureus strain HICF0493","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.52135","Staphylococcus aureus WUSa_oxa_BOR341","cefoxitin","Susceptible","22",,"22","mm","Disk diffusion",,,,"CLSI",2020,,,,"Laboratory Method",,"35038924"
1280,"1280.29991","Staphylococcus aureus strain HICF0382","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.11225","Staphylococcus aureus strain 3688STDY6124877","cefoxitin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26806258"
1280,"1280.26076","Staphylococcus aureus ERR070043","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"British Society for Antimicrobial Chemotherapy (BSAC)",2011,,,,"Laboratory Method",,"23158674"
1280,"1280.29863","Staphylococcus aureus strain HICF0256","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.51848","Staphylococcus aureus 12-02600","cefoxitin","Susceptible",,,,,"Broth dilution",,,,"EUCAST",2018,,,,"Laboratory Method",,"33658988"
1280,"1280.29971","Staphylococcus aureus strain HICF0387","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.11341","Staphylococcus aureus strain 3688STDY6124997","cefoxitin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26806258"
1280,"1280.11215","Staphylococcus aureus strain 3688STDY6124955","cefoxitin","Resistant",,,,,,,,,,,,,,"Laboratory Method",,"26806258"
1280,"1280.30327","Staphylococcus aureus strain HICF0797","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.29897","Staphylococcus aureus strain HICF0296","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.29958","Staphylococcus aureus strain HICF0358","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.11330","Staphylococcus aureus strain 3688STDY6125010","cefoxitin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26806258"
1280,"1280.11188","Staphylococcus aureus strain 3688STDY6125028","cefoxitin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26806258"
1280,"1280.29752","Staphylococcus aureus strain HICF0093","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.51929","Staphylococcus aureus 14-01528","cefoxitin","Susceptible",,,,,"Broth dilution",,,,"EUCAST",2018,,,,"Laboratory Method",,"33658988"
1280,"1280.52185","Staphylococcus aureus WUSa_oxa_MS053","cefoxitin","Susceptible","23",,"23","mm","Disk diffusion",,,,"CLSI",2020,,,,"Laboratory Method",,"35038924"
1280,"1280.30345","Staphylococcus aureus strain HICF0831","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.26096","Staphylococcus aureus ERR131808","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"British Society for Antimicrobial Chemotherapy (BSAC)",2011,,,,"Laboratory Method",,"23158674"
1280,"1280.29866","Staphylococcus aureus strain HICF0254","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.52184","Staphylococcus aureus WUSa_oxa_MS046","cefoxitin","Susceptible","25",,"25","mm","Disk diffusion",,,,"CLSI",2020,,,,"Laboratory Method",,"35038924"
1280,"1280.26117","Staphylococcus aureus ERR128719","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"British Society for Antimicrobial Chemotherapy (BSAC)",2011,,,,"Laboratory Method",,"23158674"
1280,"1280.29772","Staphylococcus aureus strain HICF0126","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
